pathloss,doppler shift,label
1.110853067,4.51853526,NA
2.705690717,4.465715291,NA
1.682755072,4.160357116,NA
4.731499761,8.536278598,NA
1.569045926,4.380049303,NA
-2.247085064,3.829589018,NA
1.613610267,4.807892918,NA
1.309776752,3.962370984,NA
0.320023779,4.580781385,NA
-0.512524696,4.934251811,NA
1.973905295,4.570196272,NA
1.097202405,4.197837334,NA
3.456038066,4.560440362,NA
-4.916866729,4.568802435,NA
0.723909744,4.288403492,NA
1.658115345,4.45020683,NA
-1.526155766,3.43050294,NA
-1.289404526,3.496965095,NA
-1.130414679,4.263797668,NA
-2.057585968,3.782242071,NA
-1.259235078,3.224911148,NA
-3.15973429,4.041338292,NA
-3.887755611,3.247509968,NA
-16.80837899,2.809802497,NA
-1.665352046,3.494920588,NA
-0.789025714,3.578610015,NA
-6.101886402,3.71329614,NA
-2.802168104,3.541551345,NA
-4.670891567,3.38435092,NA
-7.614750966,3.297350059,NA
-4.810116388,3.642940052,NA
-7.238911026,3.513422618,NA
-6.75472078,3.854447584,NA
-8.190006286,3.81746403,NA
-6.937166368,4.167028956,NA
-3.007364469,8.415245497,NA
-4.706556016,4.86993937,NA
-4.584901608,4.243738857,NA
-4.692178133,4.005097679,NA
1.082898069,4.292296652,NA
0.944873176,4.521137016,NA
-0.507209488,4.533352048,NA
4.717661137,8.92265353,NA
0.295940402,4.332689121,NA
2.103690704,4.296356751,NA
3.037636947,4.638924868,NA
6.734386438,4.568226589,NA
4.575371215,4.318090313,NA
1.939685041,4.011632138,NA
-0.048650774,4.816154634,NA
-0.699470462,4.510096327,NA
4.150903082,4.584465519,NA
8.001711457,4.753647696,NA
7.314430257,4.872768974,NA
7.222058882,3.974520907,NA
5.315380011,4.38264167,NA
11.23603416,4.462018686,NA
9.914864323,4.515813234,NA
9.7122641,3.79307798,NA
7.008713192,3.72590286,NA
2.846531,2.356667939,NA
2.259215552,2.730780777,NA
2.672900702,2.534522355,NA
-5.406995818,5.270957863,NA
-13.82655256,2.807429708,NA
2.820325811,3.089956303,NA
3.461018139,3.165518008,NA
6.892708641,5.840074208,NA
-0.069995398,5.923778117,NA
4.917935189,5.026736378,NA
4.337204401,4.821470518,NA
4.515751944,5.470551359,NA
3.334688227,5.361806383,NA
2.180824552,5.002923958,NA
-0.909081497,4.218625357,NA
5.167904596,4.623567573,NA
6.797087872,5.091170221,NA
4.967740616,4.558828172,NA
6.769073913,5.216337589,NA
2.185224451,4.525734377,NA
7.808481706,4.836506141,NA
2.322458933,3.896137252,NA
0.763261063,3.928993473,NA
4.099495673,3.880319445,NA
2.809039581,3.790913712,NA
2.895411068,4.539893062,NA
3.139306588,5.954249094,NA
5.774768555,5.926197262,NA
9.103888626,6.221301697,LA
3.74748037,5.480543385,LA
6.586275221,6.513837771,LA
3.368202148,5.301331629,LA
-0.428493535,6.695677356,LA
7.445332359,4.473421434,LA
8.510959414,5.800189838,LA
6.487504134,4.647268292,LA
5.18612837,4.320787135,LA
5.429431229,4.460225912,LA
8.031907852,4.088969319,LA
5.059090541,3.879822665,LA
6.082670436,4.682744544,LA
4.930978771,4.625462792,LA
6.636816024,4.539502376,LA
5.756949357,4.905095087,LA
3.251546489,4.211555206,LA
4.593682755,4.23251881,LA
5.305653227,4.540484887,LA
2.463274148,4.67555575,LA
7.282267684,5.81789348,LA
8.30257946,5.827215749,LA
7.200138763,4.366233574,LA
8.330586522,3.541172673,LA
8.877783288,3.376970155,LA
0.951171146,3.643150704,LA
5.44942235,3.911043521,LA
4.020440913,3.551795602,LA
6.491334408,3.45845853,LA
10.85192836,3.610035929,LA
15.58949802,4.086517673,LA
10.07043649,4.543970353,LA
10.35815382,5.041799276,LA
5.989064399,5.680425401,LA
2.962865408,4.383452212,LA
5.732488874,3.496908362,LA
2.605243233,4.249838309,LA
8.759681542,4.410349577,LA
2.663706219,3.647191305,LA
24.11521009,12.66110793,LA
8.538484758,3.640256982,LA
6.664936136,3.954582903,LA
7.075142495,3.864839563,LA
14.70590492,3.233214138,LA
7.806894167,4.519056081,LA
6.05992231,4.000373589,LA
8.452602509,4.697171731,LA
8.082232389,3.922653787,LA
2.469892502,4.716345618,LA
7.649971995,3.114549511,LA
-3.41294074,4.623149093,LA
4.667489961,3.45708949,LA
5.949253228,3.87972357,LA
2.363770295,6.024249216,LA
9.346299178,1.32936861,LA
12.46660863,1.114015676,LA
9.152890428,0.571191882,LA
-6.492277079,2.641576105,LA
-6.219740827,3.071229612,LA
15.08772049,3.510026133,LA
12.17501743,3.962581537,LA
6.988548364,3.147337166,LA
-10.71661217,0.761094949,LA
-11.02706098,1.270425728,LA
6.892357023,-0.006410447,LA
9.287118455,1.267807078,LA
13.8668365,10.86332982,LA
6.50536807,2.615912219,LA
8.949274564,1.740062545,LA
10.10226681,1.378306923,LA
11.5914933,0.988251906,LA
7.659879199,1.663653072,LA
8.66098121,1.395789741,LA
11.20706672,1.906537,LA
5.59698851,1.634365744,LA
4.429504784,2.007292492,LA
8.968253112,1.373203,NA
9.963041637,6.269164191,NA
-10.29262779,0.554080366,NA
-10.47486266,0.50383488,NA
-8.960760753,0.164656538,NA
6.82211085,0.501078148,NA
-0.359517099,3.009403217,NA
5.178989639,0.399034578,NA
5.13463752,0.899392981,NA
-15.62393591,0.329131885,NA
6.695541473,1.201870061,NA
5.536751592,0.996145542,NA
9.673070233,1.218990026,NA
9.495305723,1.546442611,NA
15.43378436,3.45087395,NA
-5.861738338,1.363946133,NA
-4.087558206,-0.173852635,NA
18.3918641,6.45309755,NA
-3.126715088,0.732114667,NA
14.61936273,-0.929351545,NA
12.64876538,1.471282275,NA
11.19977792,0.78264195,NA
11.32793555,0.958542358,NA
14.85859325,0.352250424,NA
-3.555270831,0.497959611,NA
13.77830725,0.493355216,NA
19.82609174,1.88317474,NA
13.92791828,1.623799502,NA
7.421152426,1.991349936,NA
6.08416239,5.290605015,NA
6.294361931,2.326399385,NA
-6.90885969,0.660093717,NA
10.52634608,7.392525924,NA
11.44001123,2.780303399,NA
3.692450525,1.892719858,NA
7.876484121,2.507812087,NA
2.97523627,1.065978016,NA
11.97191766,4.277469103,NA
11.97694834,2.327367096,NA
17.92299738,8.061690012,NA
8.452031015,2.003886771,NA
15.14483018,1.555644715,NA
-5.859387804,1.540998306,NA
-6.066690131,1.451622982,NA
13.28294753,2.420705352,NA
10.87933674,0.55145909,NA
8.600819017,1.653700391,NA
6.739783657,1.481344847,NA
-5.392765567,0.663109,NA
14.73814946,0.60609344,NA
12.6120547,0.543412174,NA
11.15083677,1.382818728,NA
-5.374666367,0.581421366,NA
12.77917279,2.076997243,NA
6.485447067,0.718834877,NA
7.431911491,0.051259879,NA
12.15933364,0.5698564,NA
-6.072707403,0.84087254,NA
13.46393456,-0.70871852,NA
10.00651334,0.761960396,NA
11.4920539,0.986402257,NA
11.72011637,1.109040318,NA
12.19546322,1.404783749,NA
8.294705902,3.177911007,NA
12.57834285,2.730033509,NA
7.882709214,1.203671666,NA
12.75958718,0.684990611,NA
-7.08477263,0.262159944,NA
-7.627835519,0.358394199,NA
-7.638228595,0.514779244,NA
-7.982829621,0.622772868,NA
6.678377443,2.957873971,NA
6.748494206,6.436404628,NA
-2.934657039,2.063645735,NA
14.80169559,2.128404078,NA
12.38415664,9.135308725,NA
17.71977132,2.898905212,NA
19.49422543,3.791395509,NA
8.969761552,0.913637491,NA
6.398250673,1.257390798,NA
-8.888207915,0.669220956,NA
-8.897097491,0.871229041,NA
-10.58352746,1.089014225,NA
4.398688545,2.080220839,NA
7.126999362,1.343769284,NA
-10.98008847,1.357903239,NA
6.026739621,1.81877907,NA
9.481465342,1.322390149,NA
8.116512304,1.539309289,NA
-10.46683091,1.088900805,NA
5.958841527,1.331653639,NA
-13.95966764,1.819280129,NA
0.798296246,2.060540252,NA
7.406527443,7.845393479,NA
-13.55948659,0.739528946,NA
6.486454268,1.594352404,RA
4.179213638,1.177462186,RA
-8.134349799,2.417643096,RA
-7.447165021,1.0233839,RA
8.027577945,2.837806607,RA
-9.335493887,-0.154669555,RA
10.83833705,1.35819939,RA
-6.084737126,1.33760461,RA
-6.447501361,2.95776312,RA
11.98406748,2.858395955,RA
7.183511809,1.67062231,RA
9.08886147,1.303478852,RA
10.05369215,1.387890233,RA
3.935643667,2.642778512,RA
9.551757256,2.540015501,RA
9.261781293,4.204710425,RA
9.834996303,2.886083085,RA
-10.15512154,0.630569877,RA
-11.93177427,1.809584668,RA
7.394785484,0.314628407,RA
9.504616185,2.655511729,RA
9.498271433,1.582627541,RA
-5.776031768,1.389231526,RA
13.17888249,2.373004085,RA
5.398027324,0.381200437,RA
4.818292401,0.675353896,RA
3.532820362,0.900307673,RA
3.335614721,1.312540096,RA
-12.85357539,1.829013588,RA
7.902081558,0.842022791,RA
-12.89891928,0.463238683,RA
3.207177497,0.928924865,RA
17.85128051,0.180710896,RA
-14.76542882,1.152286434,RA
8.431914816,2.422222529,RA
-6.848509181,2.534989962,RA
7.055457677,1.803888894,RA
-10.47735029,2.300515869,RA
-7.990156039,3.66663408,RA
15.3789039,2.919123053,RA
12.88018646,2.652836955,RA
5.342720817,3.67485682,RA
3.7335989,3.64651188,RA
0.692258514,2.026771132,RA
9.877611166,2.698101807,RA
6.403829714,3.382437356,RA
14.06706679,2.79592204,RA
14.73887347,3.162573404,RA
17.90011219,7.098786345,RA
2.166758041,1.769881747,RA
2.176364709,1.235853792,RA
4.445973488,2.447684055,RA
7.18076618,1.818333817,RA
-0.4273964,2.536144417,RA
-1.004933773,2.912512092,RA
-1.029461279,1.503015804,RA
0.150001369,1.200076749,RA
5.662529239,2.354438433,RA
-0.102463488,1.781593732,RA
6.226438859,1.379174088,RA
5.374042722,1.053897701,RA
5.174999472,1.899041742,RA
5.248794818,1.762995459,RA
5.799816175,1.708367855,RA
4.994133333,1.071319604,RA
0.426143429,1.060362839,RA
3.250153185,1.292255362,RA
3.449575629,1.222153738,RA
-0.102651088,1.295568879,RA
-17.57295881,1.602779086,RA
-3.744878709,1.976300238,RA
1.700249248,2.313715081,RA
3.070713209,-0.057865182,RA
4.311571481,0.892054672,RA
3.804553741,0.826856677,RA
5.955679753,0.624579171,RA
-0.440150025,0.467558051,RA
0.504312325,2.231170391,RA
-12.34702735,-0.107697182,RA
-0.146562588,-0.367677133,RA
3.063861321,-1.029929398,RA
4.959668711,-1.251114659,RA
0.986338704,0.39240899,RA
5.438837548,-0.005383142,RA
5.445247319,-1.796409328,RA
5.779292929,-0.466298918,RA
3.805398912,0.226198568,RA
-3.709134166,-0.119107138,RA
1.644176427,-0.2918002,RA
6.152719323,-0.332983335,RA
5.29298622,0.558100686,RA
0.63520145,-1.013414651,RA
-18.78457262,-0.859455599,RA
1.178943611,-1.024723813,RA
-11.17689674,0.046231994,RA
2.675036202,0.301345361,RA
10.05474594,6.863042137,RA
7.006328172,0.369705489,RA
5.065893729,0.517761543,NA
5.460616306,-0.067078742,NA
-12.79942356,1.718327542,NA
9.702220229,0.130976104,NA
-10.27025674,1.073704425,NA
13.67145749,0.861372233,NA
5.182566488,-0.620744938,NA
4.475737978,1.159179541,NA
8.384069962,-0.154707224,NA
-3.808122529,-0.503349473,NA
-12.4743593,-0.363877281,NA
8.234845491,-0.048320849,NA
5.271128966,-0.418080608,NA
7.542305049,-0.025313113,NA
7.50746717,0.359040202,NA
5.603600908,0.304613793,NA
3.114232232,-0.24163301,NA
-10.33634332,0.230673209,NA
6.463753156,-0.268684975,NA
-11.83936298,1.11162327,NA
5.928289983,2.652859969,NA
-11.00270812,1.713301244,NA
6.258122795,2.441086823,NA
5.772299798,1.966568713,NA
7.802504183,2.34812085,NA
8.607210276,1.025173629,NA
7.419453001,2.469009355,NA
8.88848427,3.372988449,NA
5.221331678,2.905847901,NA
-6.446360168,2.462861867,NA
15.97163836,9.059201371,NA
9.339919469,2.866736928,NA
3.730484963,2.459029468,NA
20.20875363,9.035471812,NA
21.79141304,1.822803005,NA
6.645909295,1.761078381,NA
6.299583541,1.006490791,NA
9.639042103,1.765393379,NA
3.84308806,2.16329148,NA
5.770767179,2.069698103,NA
5.295082365,1.726957261,NA
9.011185657,1.287682007,NA
8.588945713,2.464267919,NA
10.62533767,8.55034582,NA
1.729915488,2.485517169,NA
4.045941332,1.699022567,NA
3.251296212,2.558431254,NA
1.37588227,1.655579565,NA
7.070831505,2.124852975,NA
4.420609078,2.156476153,NA
4.79466164,5.674553669,NA
1.869351371,0.21553093,NA
7.495191403,5.916905104,NA
6.068749015,3.441883118,NA
-10.60068972,-0.138047765,NA
7.132014347,1.041218929,NA
7.549917382,2.251415622,NA
12.00230819,2.997080034,NA
24.89405507,3.29712663,NA
1.039227768,3.308859271,NA
4.874888265,1.327757827,NA
9.960246868,1.807801464,LL
-6.008335868,1.494872531,LL
12.33133809,2.008548415,LL
12.18999309,3.451335505,LL
13.80036222,3.301771864,LL
-6.826121763,1.030406642,LL
11.30557509,-0.275217173,LL
7.660692536,1.707241337,LL
14.33831102,0.891814911,LL
4.342985638,0.322180156,LL
-5.925759562,1.160010728,LL
9.89234541,1.437091117,LL
12.80070033,1.16500016,LL
14.17816907,1.239359605,LL
19.90762778,4.078745608,LL
11.72452508,6.873919655,LL
20.39290843,1.914137217,LL
16.32051365,1.146668402,LL
13.8827415,2.491162839,LL
8.42641646,1.448422429,LL
13.49618801,1.391055273,LL
8.589638527,1.719317855,LL
-8.401813491,0.358262949,LL
9.546474696,0.880872509,LL
8.887250949,1.529892699,LL
11.31612607,0.670797348,LL
10.166304,4.812053347,LL
13.56417432,0.952461204,LL
10.41579343,1.175558514,LL
9.06412762,1.698356364,LL
-8.19239902,1.003382502,LL
9.965253566,2.112955154,LL
10.1340595,2.242613441,LL
5.094010472,1.113918104,LL
6.11497537,1.482689886,LL
5.882792045,1.077563908,LL
10.34045447,1.737527285,LL
9.750899932,5.583646633,LL
12.96169751,5.242576407,LL
-4.68151755,2.134630941,LL
12.32814066,1.732195112,LL
-12.29350673,0.060844216,LL
7.320526752,0.612737108,LL
11.17038455,0.858719684,LL
10.43034668,2.744481398,LL
-8.509139979,0.090436706,LL
3.560037486,1.924671644,LL
4.567571849,1.904751284,LL
3.468447551,2.029938828,LL
10.09184091,2.308784909,LL
-10.99921587,2.233037856,LL
9.063986572,1.81049483,LL
14.23577758,2.24309795,LL
12.58633316,0.057099395,LL
4.531118787,-0.428329326,LL
-16.33022176,1.104242258,LL
4.708841456,0.480070565,LL
-15.53518301,-1.054465306,LL
1.577844106,-1.882680855,LL
8.419073788,-1.774218226,LL
8.207966317,-3.658068751,LL
2.941873731,-4.390643628,LL
1.914498904,-3.034237369,LL
4.085132866,-4.113690806,LL
4.970438703,-1.372698597,LL
0.618495792,-1.301789535,LL
4.453718399,-0.067189318,LL
-16.83964112,-0.858706857,LL
5.831583833,-1.18266192,LL
-1.217481366,-2.907718488,LL
4.942916328,-1.613632306,LL
2.514015654,-1.770218917,LL
10.13505048,-2.67304186,LL
10.72570517,-0.916505393,LL
-0.796481917,0.266514634,LL
4.741800133,-0.121651362,LL
2.191553613,0.992509663,LL
6.532081879,0.565855042,LL
25.14253091,13.51912571,LL
-0.321439581,0.771692684,LL
-0.962783921,1.797015005,LL
10.15922415,1.768815422,LL
-13.26988799,1.712030909,LL
7.565151471,1.886755646,LL
7.570509047,1.730809342,LL
-11.25820087,-3.409015991,LL
5.312313417,-1.858423675,LL
4.70997988,-2.609651508,LL
3.900777197,-1.575934243,LL
0.471208229,-0.891266352,LL
-8.386523932,3.019771747,LL
5.383054502,-0.31427101,LL
7.23839328,-0.171667281,LL
7.044310783,0.055327174,LL
5.973479109,0.318179271,LL
-9.549363918,-2.389551748,LL
6.956817336,-2.939753208,LL
7.513558288,-2.492515107,LL
7.839036379,-2.373612448,LL
9.417470311,-3.591745522,LL
8.719393085,-5.547830141,LL
4.76552707,-4.664883265,LL
-5.922741203,-3.470827187,LL
12.39907977,-1.547425286,LL
9.685741493,-2.452049273,LL
8.535692208,-1.463686531,LL
10.20966272,-2.023110273,LL
7.273783149,-1.572647934,LL
8.699589844,-1.209435778,LL
7.487565229,-1.285232738,LL
9.380402674,-1.114544816,LL
-2.352410536,1.307479859,LL
6.784575916,-0.620657757,LL
3.500669998,-1.056626227,LL
8.978692313,-1.264474896,LL
5.945123972,-1.772354416,LL
8.680512297,-3.055838721,LL
1.997860186,-2.197842435,LL
1.502150936,-2.262019832,NA
2.859310728,-1.838458727,NA
6.951813131,-1.89836223,NA
10.04719589,-1.539978039,NA
10.59380498,-2.053116637,NA
-7.616679902,-2.997910089,NA
8.249010691,-2.365069363,NA
13.69348075,3.059422559,NA
12.87550486,-2.208806011,NA
7.684470041,0.040180295,NA
6.171730838,0.564676117,NA
6.842873219,0.694933395,NA
-9.189871452,0.651970736,NA
-8.660945268,0.417486535,NA
10.30264892,-0.800418419,NA
-12.64445524,-1.565896185,NA
4.565475068,-2.189331308,NA
2.811215719,-1.295521066,NA
7.405189904,-0.802920651,NA
6.365364765,-0.581812594,NA
8.328137175,-1.080783455,NA
7.907649129,-0.81827088,NA
3.643579416,0.255906697,NA
8.78220911,-2.176562993,NA
2.008765148,-1.142493177,NA
9.424644944,-1.498064205,NA
2.976962392,-0.7003102,NA
8.679925473,-1.564314356,NA
6.156121151,-1.554807003,NA
4.980292914,-0.378993032,NA
10.415017,-2.442394277,NA
0.074011829,-0.758813092,NA
3.071288899,0.287427767,NA
-10.56664757,-0.097336363,NA
5.85546983,-0.169986717,NA
13.83369209,-0.631756119,NA
12.72054421,-0.216875243,NA
-13.42281886,-0.499404329,NA
-13.84173984,-0.655980455,NA
9.971195273,-0.382151266,NA
8.710732519,-0.827333756,NA
10.13292998,0.440527481,NA
10.02730569,-0.220322393,NA
6.623567262,-1.618236397,NA
8.038903715,-0.652984604,NA
9.247933167,-0.932832093,NA
7.020755344,-2.567210086,NA
2.666364352,-0.90166688,NA
7.471791924,-0.563657042,NA
10.66898233,-1.821291761,NA
8.147295135,-0.862475211,NA
7.79076931,-1.341404818,NA
10.16959563,-2.033793101,NA
7.666203491,-1.898655657,NA
4.049835916,-1.788294563,NA
6.644461006,5.484818759,NA
9.79602582,-1.909279195,NA
8.189426738,-3.007385061,NA
8.87166277,-1.847213849,NA
8.293105965,-1.846852839,NA
-12.61174917,-3.235816281,NA
12.10381492,-2.579981445,NA
15.12260101,-3.907007498,NA
15.01279586,-2.288485478,NA
9.04516193,-3.535581067,NA
13.36692236,-2.950906904,NA
10.46385317,-3.380033504,NA
8.592573929,-2.594998804,NA
16.772641,-2.482200369,NA
12.71954088,-2.26438154,NA
5.862245784,-3.612731111,NA
3.161438005,-3.114553558,NA
4.732909071,-3.350299002,NA
9.417663698,-3.190332512,NA
8.794526912,-3.778303957,NA
-11.91215903,-3.570028489,NA
-0.381529192,-1.825551297,NA
13.13407904,-3.861330823,NA
-5.981590698,-4.456995004,NA
15.28152865,-3.170911584,NA
-11.60861362,-4.577121969,NA
-10.57527017,-2.692900505,NA
4.658151661,-2.772081181,NA
1.377243544,-0.755932922,NA
-10.59493222,-2.592139235,NA
3.958337955,-1.170769154,NA
-12.44767614,-3.292079866,NA
-13.66484789,-1.535781593,NA
-5.395172248,-1.691828881,NA
3.578517248,-4.662418841,NA
7.142378961,-3.06689949,NA
-5.509080493,-3.363623959,NA
7.59908741,-2.460183109,NA
3.99633907,-2.350787006,NA
0.667017343,-2.491352534,NA
2.697075761,-1.880036074,NA
-9.289852673,-3.672992403,NA
5.566193042,-2.896118259,NA
7.051156033,-0.395958195,NA
5.475235531,-0.617663774,NA
5.338771696,-0.490618128,NA
4.88217574,-0.406337981,NA
-10.99947581,-1.791518968,NA
5.360282066,0.790247636,NA
5.608441213,-0.135756204,NA
12.52016219,3.527680589,NA
7.329513391,-2.331143273,NA
8.091576707,-2.35376978,NA
6.263399615,-3.094670298,NA
9.736403409,1.122284223,NA
9.14727136,0.54610841,NA
15.08521827,7.243887156,NA
8.34997277,1.664944157,NA
7.082125287,1.007903806,NA
-10.67155995,-0.252200103,NA
4.028140579,0.722993124,NA
-2.303587139,1.338614971,RL
5.485772677,-1.18713199,RL
-12.15794706,0.265067221,RL
-1.518849729,-0.44488604,RL
4.102497053,-1.054903967,RL
-8.608734568,-2.808738076,RL
0.21956943,-2.666325606,RL
2.250163292,-2.08105477,RL
1.842284892,-2.0126506,RL
0.720783724,-2.458166279,RL
6.657386933,-2.795102086,RL
3.832762463,-4.202385821,RL
4.995932022,-2.977660409,RL
7.262522727,-3.072138921,RL
7.03560948,3.717274063,RL
-12.74186817,1.271132507,RL
9.686299976,3.852440748,RL
-10.52167666,-1.003112304,RL
5.460429464,-0.174916911,RL
2.495101356,-0.048761557,RL
2.291570126,-0.214374317,RL
1.375058242,-0.662569052,RL
6.599992269,6.962807855,RL
11.79150581,-4.753188561,RL
14.17679859,-3.64508403,RL
26.89069059,0.389238307,RL
1.617796702,-1.523114081,RL
5.484914316,-2.426908116,RL
1.893517016,-1.753227427,RL
3.379617809,-1.825583449,RL
4.746769951,-3.078431267,RL
4.690141454,-2.991640693,RL
4.515699745,-2.868915951,RL
2.403265156,-1.4168567,RL
1.402266881,-1.485475428,RL
2.484359111,-1.748825678,RL
1.958791636,-2.275188097,RL
2.493354692,-1.806379171,RL
1.691752068,-0.639263863,RL
-0.528134219,-2.210238014,RL
4.92107419,-2.31837897,RL
-10.34622353,1.339737467,RL
-6.830364587,-2.010042156,RL
-17.62098248,1.015630458,RL
7.708502142,1.840734961,RL
1.778457836,0.342841482,RL
2.433520967,-0.757487851,RL
-1.106082242,-0.120629597,RL
-2.157826341,0.163911894,RL
9.361485617,3.335638458,RL
-15.39873917,-1.066735674,RL
-16.57321667,-0.392037423,RL
-12.55956852,-0.556888691,RL
-10.34105234,1.999931032,RL
-13.37939636,-0.61460162,RL
-10.40888513,-0.211874928,RL
5.384189887,0.017815779,RL
0.694355763,-0.775760715,RL
-16.02562371,-0.019451584,RL
4.050569085,-2.182236577,RL
6.482438438,-4.379907671,RL
-15.73511619,-1.664186124,RL
2.974380836,-1.078733448,RL
-0.504248401,-0.244913268,RL
2.321793416,-0.262742723,RL
-7.578659902,0.94729911,RL
-6.303474746,-1.47490903,RL
-10.47142838,-0.534169777,RL
3.918185533,-1.048626647,RL
7.123749708,0.104781436,RL
0.583509531,-0.189329571,RL
-12.78183967,0.576059228,RL
0.433538121,0.048261729,RL
-0.652116373,-0.041260911,RL
-0.911574338,-0.022462739,RL
2.333925663,-0.359558896,RL
4.56924229,0.595405215,RL
1.240287233,-0.137433356,RL
0.974713621,1.100769446,RL
2.920738083,1.425682575,RL
8.705171594,-0.199959419,RL
-12.08885317,-2.201076838,RL
-11.10492381,-3.022573937,RL
4.244407736,-2.885500893,RL
2.170176354,-2.390563134,RL
3.900643837,-3.467336112,RL
2.171185103,-3.162626074,RL
5.839960735,-2.030625642,RL
-15.14063494,-0.637737061,RL
5.128948425,0.379548953,RL
-12.72622526,1.504836336,RL
-11.95596794,0.313873757,RL
7.515296798,8.127488423,RL
-6.836273594,2.656686618,RL
-4.38758076,0.937831124,RL
-4.568416843,0.871109822,RL
-7.057530155,0.834951496,RL
-5.522222963,0.843777608,RL
-6.273758432,1.14708483,RL
-7.131428104,0.442690993,RL
-0.833217391,-0.163409828,RL
-5.241848064,-0.480939319,RL
-2.547258921,-0.08189457,RL
-4.390014878,-0.953292688,RL
-5.738919656,2.898935958,RL
-19.61493775,-1.376256309,RL
12.47102674,3.515382157,RL
-8.082109382,2.881791036,RL
-2.559576563,-1.01299522,RL
-5.20854764,1.555050319,RL
3.345170621,0.646626403,RL
-16.74805342,-1.466015,RL
-3.735884992,-1.251433208,RL
-15.89665822,2.389931477,RL
-1.5711856,0.549748106,RL
4.779072989,-1.297931544,RL
6.968065446,-1.199956038,RL
5.128560767,-2.339836738,RL
-10.90332623,-1.04837248,RL
3.635732749,-0.457967978,RL
2.641457085,-0.629494228,RL
1.538148996,0.055316761,RL
0.184090552,-0.089328087,RL
0.812637422,0.138707726,RL
4.890506313,-0.338984358,RL
1.582191592,-0.17020906,RL
1.936766255,-0.28767067,RL
3.946393311,0.48119731,RL
1.154034777,0.088155734,RL
1.270461697,0.526891993,RL
1.945117427,-0.479051534,RL
-14.24048798,-0.412406818,RL
-0.184785056,0.349653866,RL
2.84579374,-0.357948331,RL
3.46328997,0.188020525,RL
2.653751062,-0.42670919,RL
13.79124351,0.837768585,RL
2.62357526,-0.959644013,RL
7.499232658,-0.043085249,RL
8.451090735,-3.783718807,RL
2.033742254,0.263541424,RL
-12.13131101,0.920619209,RL
-1.819366912,3.060032561,RL
10.04854622,0.163111099,RL
7.374006746,0.990205699,RL
5.445679633,3.253913719,RL
18.67388835,2.193802461,RL
14.35378543,0.39335641,RL
-8.090416154,-0.207560825,RL
12.6233193,-0.429445276,RL
-5.803195285,2.997743676,RL
-7.787225791,0.209628904,RL
7.587954069,0.466739389,RL
3.480238472,0.976461647,RL
-10.07388658,1.784300181,RL
4.448849383,3.222260164,RL
10.65521198,-0.841996106,RL
5.722358857,-1.128190615,RL
-7.271005011,-1.282159006,RL
-6.728507411,-0.99363717,RL
10.86257967,-0.71453256,RL
15.96420599,4.248795619,RL
13.94201074,0.214765595,RL
-12.85138132,1.545811751,RL
0.716224874,1.865947133,RL
-5.926090745,-0.635226912,RL
10.22336168,-0.197894494,RL
17.91235737,1.618001659,RL
-6.206682036,-0.752767158,RL
-9.047609042,-2.087283171,RL
3.237505974,-0.527446723,RL
-5.072799877,1.608257514,RL
-11.70569733,-1.238043106,RL
-13.60939906,-0.148850109,RL
-12.24017004,-0.819037998,RL
1.033349633,-0.089130809,RL
0.350182802,0.473252407,RL
9.123933435,6.779554433,RL
3.740531201,-2.723359757,RL
-2.066444483,-0.651524096,RL
-1.803515164,-1.483443614,NA
-2.391880449,-0.460138029,NA
-1.667858092,-0.739986583,NA
-0.671904216,2.757129997,NA
-3.573299212,-0.67667693,NA
-1.80038181,-1.021892038,NA
-2.997208456,-0.650566814,NA
-3.740380164,-1.480907147,NA
-0.497251579,-0.990700039,NA
-4.314312374,-1.395782999,NA
-1.299431913,-2.780284469,NA
-5.59016068,-0.945647469,NA
-5.885372841,-1.143955204,NA
-3.045621633,-1.200812514,NA
-2.33886953,-1.260116165,NA
-3.1697109,-0.446595857,NA
-3.841006231,-0.546693045,NA
-5.82567763,-1.10646469,NA
-3.03092229,-0.893296697,NA
-12.99877742,1.538140281,NA
-3.973421137,-0.667758128,NA
-0.990050463,-1.255138072,NA
-1.676414896,-1.905389853,NA
-2.819784155,-0.935376752,NA
-0.800855569,-1.601046173,NA
-3.19186148,-1.009054133,NA
4.290954033,-0.904342223,NA
-1.507241554,-2.381977487,NA
-1.585093622,-1.607771702,NA
0.678776598,-1.391300468,NA
-19.34599501,0.159142259,NA
-16.30709247,-2.142617371,NA
0.234348096,-0.644503169,NA
-1.671929329,-1.920893973,NA
2.110805406,-2.45271023,NA
5.422777289,-1.329565618,NA
-6.290859735,-1.762647242,NA
-1.729051109,-2.024693261,NA
-13.66303532,-1.856644665,NA
-24.58273456,-1.426977832,NA
-5.211191957,-1.110125639,NA
-6.020569977,-2.591335294,NA
-5.549264076,-1.599552786,NA
-5.173591769,-1.141918062,NA
-8.797051823,-1.302106059,NA
2.225072731,-1.697170243,NA
-5.104749211,-2.60201601,NA
-4.592686563,-2.168826492,NA
-5.359974949,-1.09234927,NA
-4.899407894,-1.736251139,NA
-4.901395319,-2.115253797,NA
-5.424840068,-1.285045585,NA
-4.714758497,-2.201236552,NA
-4.298829282,-0.9641965,NA
-5.697034291,-1.06663044,NA
-6.94718111,0.425651529,NA
-4.989740481,-2.386583025,NA
-4.135117096,-2.627655571,NA
-5.806348105,-1.078780372,NA
-4.754016728,-1.562592878,NA
